Scenario,Dataset,Rep,Model,fit_elapsed_sec,success,nit,grad_norm_inf
D1,Dataset 1,46,ZIP--ZINB,52.71757435798645,True,35,0.0007211139218700202
D1,Dataset 1,54,Poisson,0.8954896926879883,True,8,7.88603924104514e-05
D1,Dataset 1,54,NB,1.941706895828247,True,18,0.00018338265255124497
D1,Dataset 1,54,ZIP,4.391444206237793,True,11,5.527354271034445e-05
D1,Dataset 1,54,ZINB,12.570144414901733,True,16,0.00035578879809561315
D1,Dataset 1,54,P+NB,9.923868179321289,True,19,0.00029820721687912055
D1,Dataset 1,54,Z+P+NB,27.61647319793701,True,21,0.00031399679548482773
D1,Dataset 1,54,ZIP--ZINB,45.48585796356201,True,17,0.00038984656079554814
D1,Dataset 1,50,Poisson,0.5459995269775391,True,7,1.4502142087757797e-05
D1,Dataset 1,50,NB,2.4061036109924316,True,8,2.547248220385141e-05
D1,Dataset 1,50,ZIP,5.155740022659302,True,11,0.0004145492741530173
D1,Dataset 1,50,ZINB,10.788023948669434,True,17,0.00014314448299874256
D1,Dataset 1,50,P+NB,10.834516763687134,True,15,0.0002495695394628683
D1,Dataset 1,50,Z+P+NB,28.419503688812256,True,22,0.0006217185757009247
D1,Dataset 1,50,ZIP--ZINB,52.23174047470093,True,15,2.9592721118493204e-05
D1,Dataset 1,51,Poisson,0.79815673828125,True,9,4.204928871454072e-05
D1,Dataset 1,51,NB,1.829301118850708,True,8,3.294228700667645e-05
D1,Dataset 1,51,ZIP,5.932077407836914,True,11,0.00011087513831931073
D1,Dataset 1,51,ZINB,12.998300313949585,True,18,0.0006414884372800689
D1,Dataset 1,51,P+NB,10.198982238769531,True,15,0.00011652126728378676
D1,Dataset 1,51,Z+P+NB,30.810957431793213,True,23,0.0003260926726220692
D1,Dataset 1,51,ZIP--ZINB,48.34421706199646,True,16,0.0004809914975163476
D1,Dataset 1,55,Poisson,0.48989248275756836,True,7,0.00015025263120665988
D1,Dataset 1,55,NB,2.0274884700775146,True,8,4.7639711612978974e-05
D1,Dataset 1,55,ZIP,4.73602819442749,True,11,9.075127315671949e-05
D1,Dataset 1,55,ZINB,11.2938711643219,True,16,6.597456583334882e-05
D1,Dataset 1,55,P+NB,12.480074167251587,True,14,0.00012435410858557816
D1,Dataset 1,55,Z+P+NB,26.423784732818604,True,18,0.00020246457345579616
D1,Dataset 1,55,ZIP--ZINB,46.70997095108032,True,30,0.00023737886189678647
D1,Dataset 1,53,Poisson,0.5473120212554932,True,7,7.197470251818494e-05
D1,Dataset 1,53,NB,1.7430601119995117,True,8,0.00010346981058617644
D1,Dataset 1,53,ZIP,4.337809085845947,True,13,0.0006969532752572616
D1,Dataset 1,53,ZINB,15.671136856079102,True,16,0.0012274317765778309
D1,Dataset 1,53,P+NB,13.29125452041626,True,15,0.0005616173629743315
D1,Dataset 1,53,Z+P+NB,26.207167863845825,True,19,0.00010577587640121788
D1,Dataset 1,53,ZIP--ZINB,49.625818967819214,True,16,0.00048383724752698587
D1,Dataset 1,49,Poisson,0.3517494201660156,True,6,0.00012024025841483876
D1,Dataset 1,49,NB,3.0470433235168457,True,8,2.970552664294246e-05
D1,Dataset 1,49,ZIP,5.643033742904663,True,12,8.411921897466534e-05
D1,Dataset 1,49,ZINB,15.20612120628357,True,34,0.00022556359936326542
D1,Dataset 1,49,P+NB,11.066208124160767,True,13,4.8348960293154164e-05
D1,Dataset 1,49,Z+P+NB,27.19922947883606,True,19,0.0003817309427038701
D1,Dataset 1,49,ZIP--ZINB,54.56143283843994,True,46,0.0013827172648729347
D1,Dataset 1,56,Poisson,0.49414658546447754,True,6,5.7142488355532706e-05
D1,Dataset 1,56,NB,1.7571966648101807,True,9,0.0002554991641616766
D1,Dataset 1,56,ZIP,3.7677454948425293,True,13,0.00024147754167136437
D1,Dataset 1,56,ZINB,11.07050371170044,True,14,0.0009225987016476395
D1,Dataset 1,56,P+NB,11.346149206161499,True,13,7.394770955149177e-05
D1,Dataset 1,56,Z+P+NB,28.719810009002686,True,22,0.0013606392958256386
D1,Dataset 1,56,ZIP--ZINB,44.013604402542114,True,15,0.00019732179381107273
D1,Dataset 1,52,Poisson,0.8210604190826416,True,8,0.00028465135355060234
D1,Dataset 1,52,NB,1.5461187362670898,True,11,0.00010279220939152234
D1,Dataset 1,52,ZIP,6.343842506408691,True,12,0.0014034412535535445
D1,Dataset 1,52,ZINB,12.02745246887207,True,18,9.398404198668331e-05
D1,Dataset 1,52,P+NB,11.452917575836182,True,14,2.3834817331112867e-05
D1,Dataset 1,52,Z+P+NB,28.648569107055664,True,20,0.0004836001843541715
D1,Dataset 1,52,ZIP--ZINB,56.398051738739014,True,54,0.00019620329946515302
D1,Dataset 1,57,Poisson,0.48407411575317383,True,8,0.00017582393084714099
D1,Dataset 1,57,NB,1.5836920738220215,True,19,0.00021434784154905628
D1,Dataset 1,57,ZIP,4.6908533573150635,True,11,9.986794269063737e-05
D1,Dataset 1,57,ZINB,14.791721820831299,True,15,8.450999254905334e-05
D1,Dataset 1,57,P+NB,10.833967447280884,True,18,0.00036214924136146465
D1,Dataset 1,57,Z+P+NB,26.15517234802246,True,23,0.00036850150683309657
D1,Dataset 1,57,ZIP--ZINB,51.80595874786377,True,51,0.00022766548890335025
D1,Dataset 1,59,Poisson,0.7405531406402588,True,7,0.00038456780713713723
D1,Dataset 1,59,NB,2.4985132217407227,True,8,0.00016041415341305765
D1,Dataset 1,59,ZIP,4.102203607559204,True,11,8.582791380792876e-05
D1,Dataset 1,59,ZINB,10.616477012634277,True,15,0.0001857258465832179
D1,Dataset 1,59,P+NB,10.516364812850952,True,19,0.00032681533666423235
D1,Dataset 1,59,Z+P+NB,25.92622137069702,True,22,0.0014337364719814588
D1,Dataset 1,59,ZIP--ZINB,51.103843212127686,True,45,0.0001769684810941502
D1,Dataset 1,58,Poisson,0.9160261154174805,True,7,5.84315359364318e-06
D1,Dataset 1,58,NB,2.5383453369140625,True,20,0.00011465476669120234
D1,Dataset 1,58,ZIP,5.003230094909668,True,13,6.125935574574637e-05
D1,Dataset 1,58,ZINB,11.046103239059448,True,16,0.0003281674562911341
D1,Dataset 1,58,P+NB,10.366076469421387,True,18,0.00014509189679664386
D1,Dataset 1,58,Z+P+NB,31.527467250823975,True,24,0.0005154061331216209
D1,Dataset 1,58,ZIP--ZINB,48.81640124320984,True,15,0.0005502208737896419
D1,Dataset 1,62,Poisson,0.7088561058044434,True,7,6.5554016386304426e-06
D1,Dataset 1,62,NB,2.0729434490203857,True,8,2.8118321212036723e-05
D1,Dataset 1,62,ZIP,4.243900775909424,True,11,4.4495167521765855e-05
D1,Dataset 1,62,ZINB,11.581061840057373,True,16,0.0004261302744193859
D1,Dataset 1,62,P+NB,11.434668779373169,True,18,4.9722345188740746e-05
D1,Dataset 1,62,Z+P+NB,29.25113558769226,True,20,0.0008154612634091243
D1,Dataset 1,62,ZIP--ZINB,44.0513482093811,True,43,0.0013230859715278563
D1,Dataset 1,61,Poisson,0.7045717239379883,True,6,0.0001717050925571506
D1,Dataset 1,61,NB,2.3421106338500977,True,9,0.0002196990901062179
D1,Dataset 1,61,ZIP,4.580565690994263,True,13,2.3921473305876795e-05
D1,Dataset 1,61,ZINB,14.058521509170532,True,17,2.701430986762343e-05
D1,Dataset 1,61,P+NB,11.317431211471558,True,15,0.00012415830559575625
D1,Dataset 1,61,Z+P+NB,26.295570135116577,True,20,0.00026846355931686716
D1,Dataset 1,61,ZIP--ZINB,48.79560089111328,True,16,0.00014081876739113763
D1,Dataset 1,60,Poisson,0.3800544738769531,True,7,3.1749910331946296e-05
D1,Dataset 1,60,NB,2.1725783348083496,True,8,9.447611316036608e-05
D1,Dataset 1,60,ZIP,4.051145553588867,True,12,0.0002639686887764281
D1,Dataset 1,60,ZINB,14.940875768661499,True,17,9.81681268985013e-05
D1,Dataset 1,60,P+NB,12.513474225997925,True,19,0.0006739326115132727
D1,Dataset 1,60,Z+P+NB,29.468492031097412,True,23,0.0005384818694257748
D1,Dataset 1,60,ZIP--ZINB,52.31323266029358,True,16,0.00014151947031974463
D1,Dataset 1,67,Poisson,0.5449709892272949,True,7,8.51224727587141e-05
D1,Dataset 1,67,NB,1.536203145980835,True,18,4.1028680347776625e-05
D1,Dataset 1,67,ZIP,4.3280348777771,True,11,9.454814345410956e-05
D1,Dataset 1,67,ZINB,12.626874923706055,True,23,0.00019575813017494448
D1,Dataset 1,67,P+NB,10.605554580688477,True,14,0.0004096982631704438
D1,Dataset 1,67,Z+P+NB,30.387390613555908,True,20,0.0006044212077124245
D1,Dataset 1,67,ZIP--ZINB,41.21057868003845,True,14,0.0016476038304416019
D1,Dataset 1,68,Poisson,0.38841700553894043,True,7,1.9530176603388405e-05
D1,Dataset 1,68,NB,1.8251011371612549,True,8,0.00016842148073692442
D1,Dataset 1,68,ZIP,6.608277082443237,True,12,0.0006387428936141248
D1,Dataset 1,68,ZINB,9.701635360717773,True,16,0.0004657231680672558
D1,Dataset 1,68,P+NB,10.66367220878601,True,13,0.0001878417180025448
D1,Dataset 1,68,Z+P+NB,27.154581308364868,True,22,0.00031063994858143706
D1,Dataset 1,68,ZIP--ZINB,44.4554762840271,True,35,0.0002169845402991144
D1,Dataset 1,70,Poisson,0.48975491523742676,True,7,0.00023161130541593522
D1,Dataset 1,70,NB,2.211864709854126,True,10,9.328234295935545e-05
D1,Dataset 1,70,ZIP,4.146049737930298,True,11,0.0005827215368059413
D1,Dataset 1,70,ZINB,10.879431009292603,True,15,0.0011479691763616184
D1,Dataset 1,70,P+NB,10.84104871749878,True,17,0.00029145625880062573
D1,Dataset 1,70,Z+P+NB,29.43761944770813,True,23,0.00012742177654367914
D1,Dataset 1,70,ZIP--ZINB,43.59074687957764,True,14,0.00010692889391949664
D1,Dataset 1,64,Poisson,0.6832606792449951,True,6,0.0002867413858247403
D1,Dataset 1,64,NB,2.338841199874878,True,9,2.8629929964774092e-05
D1,Dataset 1,64,ZIP,4.602491617202759,True,12,0.00034946601354751217
D1,Dataset 1,64,ZINB,13.531344890594482,True,18,0.0001816817879661814
D1,Dataset 1,64,P+NB,9.476933479309082,True,17,0.0010303096015841819
D1,Dataset 1,64,Z+P+NB,32.49661636352539,True,25,0.0011789435906802703
D1,Dataset 1,64,ZIP--ZINB,49.95027685165405,True,41,0.00013162175589540026
D1,Dataset 1,63,Poisson,0.8541467189788818,True,8,0.0002034523212737227
D1,Dataset 1,63,NB,1.756178379058838,True,18,4.1288950925921775e-05
D1,Dataset 1,63,ZIP,6.227027416229248,True,12,0.0008521681530445635
D1,Dataset 1,63,ZINB,11.545437812805176,True,17,0.0009034039501841784
D1,Dataset 1,63,P+NB,23.61643934249878,True,18,0.0007736467839416505
D1,Dataset 1,63,Z+P+NB,25.815338134765625,True,24,0.0004582504848577029
D1,Dataset 1,63,ZIP--ZINB,48.146567583084106,True,43,0.0001965606619893645
D1,Dataset 1,65,Poisson,0.42752552032470703,True,6,4.1087797517880276e-05
D1,Dataset 1,65,NB,1.2826669216156006,True,8,4.5132658151220834e-05
D1,Dataset 1,65,ZIP,5.2205705642700195,True,12,0.00014022144562081396
D1,Dataset 1,65,ZINB,13.302881956100464,True,18,0.00013204502613423097
D1,Dataset 1,65,P+NB,11.58322024345398,True,19,1.4161387337452425e-05
D1,Dataset 1,65,Z+P+NB,26.5234591960907,True,20,0.0006093385536884988
D1,Dataset 1,65,ZIP--ZINB,55.81020998954773,True,46,0.0021811371521301415
D1,Dataset 1,69,Poisson,0.6141695976257324,True,7,2.0412334264197085e-05
D1,Dataset 1,69,NB,2.094313383102417,True,7,0.00010662101893538223
D1,Dataset 1,69,ZIP,6.867232322692871,True,13,0.0006954299146191001
D1,Dataset 1,69,ZINB,13.123159646987915,True,15,9.680823826103968e-05
D1,Dataset 1,69,P+NB,10.27346420288086,True,19,0.00014509198809693064
D1,Dataset 1,69,Z+P+NB,26.797500371932983,True,22,0.0022107983250967134
D1,Dataset 1,69,ZIP--ZINB,51.66079258918762,True,16,0.00046007672466646943
D1,Dataset 1,66,Poisson,0.9137518405914307,True,8,5.5361798241504445e-05
D1,Dataset 1,66,NB,2.9981091022491455,True,17,8.557553223406678e-05
D1,Dataset 1,66,ZIP,4.494028806686401,True,12,0.00017802800836574928
D1,Dataset 1,66,ZINB,16.96766996383667,True,36,2.5471975921176337e-05
D1,Dataset 1,66,P+NB,12.881843566894531,True,15,0.0007219261753697026
D1,Dataset 1,66,Z+P+NB,30.29108166694641,True,22,0.0003052201000697252
D1,Dataset 1,66,ZIP--ZINB,47.865314960479736,True,52,0.0012365641027334284
D1,Dataset 1,73,Poisson,0.44785046577453613,True,7,7.863369206795312e-05
D1,Dataset 1,73,NB,1.7967967987060547,True,8,8.898322349182308e-06
D1,Dataset 1,73,ZIP,5.838064908981323,True,13,0.0001602742609587149
D1,Dataset 1,73,ZINB,11.853774547576904,True,15,0.0005638059677440244
D1,Dataset 1,73,P+NB,10.079761981964111,True,21,0.0002514587138791047
D1,Dataset 1,73,Z+P+NB,27.5758318901062,True,24,0.00014657298599840551
D1,Dataset 1,73,ZIP--ZINB,52.91034555435181,True,16,0.00020623094393790176
D1,Dataset 1,71,Poisson,0.7453949451446533,True,7,0.00020161487218861573
D1,Dataset 1,71,NB,1.3136062622070312,True,9,0.00030243224528803125
D1,Dataset 1,71,ZIP,7.35341739654541,True,12,0.0016436024195751742
D1,Dataset 1,71,ZINB,11.187854528427124,True,17,2.469975086727416e-05
D1,Dataset 1,71,P+NB,10.962169647216797,True,14,6.585255702518111e-05
D1,Dataset 1,71,Z+P+NB,31.213715314865112,True,29,0.00032232794184361424
D1,Dataset 1,71,ZIP--ZINB,57.29853010177612,True,16,0.00024818443289142955
D1,Dataset 1,74,Poisson,0.7859992980957031,True,8,2.7114159408092586e-05
D1,Dataset 1,74,NB,1.7475574016571045,True,9,0.00035408049749463544
D1,Dataset 1,74,ZIP,5.230255126953125,True,12,0.00017053894155208416
D1,Dataset 1,74,ZINB,13.714742183685303,True,22,0.0003117170878426667
D1,Dataset 1,74,P+NB,10.96250057220459,True,21,4.033328314900775e-05
D1,Dataset 1,74,Z+P+NB,32.425915002822876,True,28,0.0010186710090180767
D1,Dataset 1,74,ZIP--ZINB,51.94379758834839,True,15,0.0006388153672159391
D1,Dataset 1,72,Poisson,0.7223823070526123,True,9,7.763500484592178e-06
D1,Dataset 1,72,NB,2.7660839557647705,True,7,5.001183785438568e-05
D1,Dataset 1,72,ZIP,5.6721320152282715,True,12,0.0001891776776394849
D1,Dataset 1,72,ZINB,10.467211246490479,True,18,0.00023801205399109904
D1,Dataset 1,72,P+NB,11.774425029754639,True,17,0.0002513278647633399
D1,Dataset 1,72,Z+P+NB,29.964254140853882,True,21,0.00028840977786370736
D1,Dataset 1,72,ZIP--ZINB,57.749436378479004,True,15,0.000301709871225575
D1,Dataset 1,75,Poisson,0.5144181251525879,True,6,9.068910512022299e-05
D1,Dataset 1,75,NB,1.911855936050415,True,9,8.198589281249724e-05
D1,Dataset 1,75,ZIP,3.8943684101104736,True,14,0.0002978666145928583
D1,Dataset 1,75,ZINB,13.096347570419312,True,15,0.00013610767874900416
D1,Dataset 1,75,P+NB,9.293348789215088,True,18,0.0003122553403573716
D1,Dataset 1,75,Z+P+NB,30.313729524612427,True,25,0.0001969192275471654
D1,Dataset 1,75,ZIP--ZINB,49.79532599449158,True,44,0.0005654835715616859
D1,Dataset 1,80,Poisson,0.4679901599884033,True,7,0.0003139009913649682
D1,Dataset 1,80,NB,2.176161766052246,True,9,7.185334767317864e-07
D1,Dataset 1,80,ZIP,5.1863954067230225,True,12,0.0001851681630921087
D1,Dataset 1,80,ZINB,6.493728399276733,True,13,8.587540772153623e-06
D1,Dataset 1,80,P+NB,8.996193885803223,True,16,7.518276332874052e-05
D1,Dataset 1,80,Z+P+NB,26.545166969299316,True,23,0.000698586856661132
D1,Dataset 1,80,ZIP--ZINB,47.36787700653076,True,17,0.00012567968647125838
D1,Dataset 1,76,Poisson,0.5664699077606201,True,7,0.00016810371122788492
D1,Dataset 1,76,NB,1.7358219623565674,True,9,0.00026305964199124787
D1,Dataset 1,76,ZIP,5.255359888076782,True,12,0.0002805323774133228
D1,Dataset 1,76,ZINB,16.021376848220825,True,16,0.00035353941053048454
D1,Dataset 1,76,P+NB,10.560304641723633,True,17,0.0003267514341094291
D1,Dataset 1,76,Z+P+NB,28.748305797576904,True,24,0.0003692432208066698
D1,Dataset 1,76,ZIP--ZINB,51.68962121009827,True,41,0.0005453969700733863
D1,Dataset 1,79,Poisson,0.5780274868011475,True,8,6.40376254770203e-05
D1,Dataset 1,79,NB,2.1025643348693848,True,17,0.0002673689019143666
D1,Dataset 1,79,ZIP,5.170354604721069,True,12,0.001670089044473022
D1,Dataset 1,79,ZINB,12.290484189987183,True,17,0.00016611011965722566
D1,Dataset 1,79,P+NB,10.52903127670288,True,19,0.00011009629909075613
D1,Dataset 1,79,Z+P+NB,26.619229078292847,True,19,0.0009760665307710359
D1,Dataset 1,79,ZIP--ZINB,48.83347511291504,True,45,0.0004084375228954884
D1,Dataset 1,77,Poisson,0.4687466621398926,True,8,1.7393444529667512e-05
D1,Dataset 1,77,NB,1.5520713329315186,True,11,0.00014926927530251044
D1,Dataset 1,77,ZIP,4.9530158042907715,True,11,0.00012684932189377385
D1,Dataset 1,77,ZINB,9.070075511932373,True,17,0.00015698834242595938
D1,Dataset 1,77,P+NB,12.083048582077026,True,14,0.00010652666722973415
D1,Dataset 1,77,Z+P+NB,27.63986897468567,True,23,0.0004490948111392154
D1,Dataset 1,77,ZIP--ZINB,56.883087396621704,True,16,0.00011737352368199061
D1,Dataset 1,82,Poisson,0.37639737129211426,True,6,4.9669633905347066e-05
D1,Dataset 1,82,NB,2.2972450256347656,True,8,0.00011415426658898525
D1,Dataset 1,82,ZIP,6.494859933853149,True,12,0.00033385639248117993
D1,Dataset 1,82,ZINB,9.95849061012268,True,14,0.00024040338458389265
D1,Dataset 1,82,P+NB,12.482119798660278,True,21,0.0001598654950356604
D1,Dataset 1,82,Z+P+NB,26.3976469039917,True,21,0.00017413056217760459
D1,Dataset 1,82,ZIP--ZINB,45.68711304664612,True,14,4.904872455746556e-06
D1,Dataset 1,85,Poisson,0.4964334964752197,True,7,7.03288083356568e-05
D1,Dataset 1,85,NB,1.9779956340789795,True,10,7.690647127134298e-06
D1,Dataset 1,85,ZIP,3.841712474822998,True,11,0.0002798113265519153
D1,Dataset 1,85,ZINB,10.232364177703857,True,18,0.0007620690412644682
D1,Dataset 1,85,P+NB,10.281301975250244,True,15,0.00019538116249684379
D1,Dataset 1,85,Z+P+NB,25.113035202026367,True,24,0.000566428619679149
D1,Dataset 1,85,ZIP--ZINB,48.56729793548584,True,41,0.00031650895995860573
D1,Dataset 1,81,Poisson,0.5498991012573242,True,6,0.0006171872212974994
D1,Dataset 1,81,NB,2.3796815872192383,True,8,2.1586177667912154e-05
D1,Dataset 1,81,ZIP,7.047807455062866,True,13,0.0004558460285006283
D1,Dataset 1,81,ZINB,9.101265907287598,True,15,0.0011252257686529057
D1,Dataset 1,81,P+NB,10.234481811523438,True,15,0.0001832685659085148
D1,Dataset 1,81,Z+P+NB,24.393453359603882,True,18,0.0003513283446449633
D1,Dataset 1,81,ZIP--ZINB,53.878798723220825,True,51,0.0005747246482383089
D1,Dataset 1,83,Poisson,0.6943280696868896,True,7,1.166453028189629e-05
D1,Dataset 1,83,NB,2.0279996395111084,True,18,9.56530396303279e-05
D1,Dataset 1,83,ZIP,5.809095144271851,True,12,0.0006180179644959816
D1,Dataset 1,83,ZINB,16.2320876121521,True,19,6.223670173099993e-05
D1,Dataset 1,83,P+NB,9.837115049362183,True,15,9.969696712874843e-05
D1,Dataset 1,83,Z+P+NB,25.656033039093018,True,25,0.0008199725883870634
D1,Dataset 1,83,ZIP--ZINB,45.553327322006226,True,15,0.0006662980522174067
D1,Dataset 1,78,Poisson,0.9092249870300293,True,7,0.0013269989719494196
D1,Dataset 1,78,NB,2.0140204429626465,True,10,7.706922706755825e-05
D1,Dataset 1,78,ZIP,6.204133033752441,True,12,0.00036847604315648486
D1,Dataset 1,78,ZINB,9.525868654251099,True,22,0.00020487124171575388
D1,Dataset 1,78,P+NB,11.555673837661743,True,17,0.0002816541362841013
D1,Dataset 1,78,Z+P+NB,29.401785850524902,True,35,0.0004312635207682908
D1,Dataset 1,78,ZIP--ZINB,57.19377636909485,True,35,0.002144934905397522
D1,Dataset 1,84,Poisson,0.7419145107269287,True,7,4.535284822748675e-05
D1,Dataset 1,84,NB,2.9293060302734375,True,8,9.307819472165191e-05
D1,Dataset 1,84,ZIP,5.159960746765137,True,12,0.00015361692474791244
D1,Dataset 1,84,ZINB,12.776096105575562,True,17,0.0003585224418172217
D1,Dataset 1,84,P+NB,11.71787405014038,True,14,6.496231920749551e-05
D1,Dataset 1,84,Z+P+NB,27.322775840759277,True,19,0.00016298921793933552
D1,Dataset 1,84,ZIP--ZINB,46.45706582069397,True,16,0.0005963382952199892
D1,Dataset 1,87,Poisson,1.128049373626709,True,9,1.140354818771061e-05
D1,Dataset 1,87,NB,1.8089301586151123,True,8,3.9440068953330853e-05
D1,Dataset 1,87,ZIP,3.7729599475860596,True,12,0.00022940953057981606
D1,Dataset 1,87,ZINB,11.329647302627563,True,18,9.752966887310865e-05
D1,Dataset 1,87,P+NB,8.505756616592407,True,14,0.00022573053274399513
D1,Dataset 1,87,Z+P+NB,28.074710607528687,True,23,0.0020522647979975828
D1,Dataset 1,87,ZIP--ZINB,54.82218337059021,True,35,0.0003164952217904471
D1,Dataset 1,86,Poisson,0.4196810722351074,True,8,0.00017389755007091168
D1,Dataset 1,86,NB,2.702191114425659,True,8,0.0001023332227565732
D1,Dataset 1,86,ZIP,5.513589859008789,True,12,0.00014579159705452316
D1,Dataset 1,86,ZINB,11.669511079788208,True,17,0.00032181390510777064
D1,Dataset 1,86,P+NB,10.958484411239624,True,15,8.082001233465641e-05
D1,Dataset 1,86,Z+P+NB,25.642130851745605,True,29,0.0017778985056342567
D1,Dataset 1,86,ZIP--ZINB,56.436426401138306,True,16,0.0006640592814828317
D1,Dataset 1,88,Poisson,0.7291281223297119,True,6,0.00013776740916693342
D1,Dataset 1,88,NB,1.4876899719238281,True,9,3.8516172985225694e-05
D1,Dataset 1,88,ZIP,7.02204442024231,True,11,0.0007147157580809083
D1,Dataset 1,88,ZINB,13.93877387046814,True,15,0.0001276239102164789
D1,Dataset 1,88,P+NB,10.417953968048096,True,18,0.0006849864079256918
D1,Dataset 1,88,Z+P+NB,29.910167694091797,True,21,0.0008345037698327396
D1,Dataset 1,88,ZIP--ZINB,46.861746072769165,True,14,0.0005852304269975406
D1,Dataset 1,89,Poisson,0.7196705341339111,True,7,1.7637455821943593e-05
D1,Dataset 1,89,NB,2.3890016078948975,True,18,0.0008442652817102214
D1,Dataset 1,89,ZIP,4.70172643661499,True,11,0.00011856079794630991
D1,Dataset 1,89,ZINB,10.420238256454468,True,21,0.0010360548849219081
D1,Dataset 1,89,P+NB,13.561203956604004,True,18,0.0005660331561188059
