Scenario,DatasetLabel,Rep,Dataset,Model,Link,Log-Likelihood,AIC,BIC,nobs,n_params,success,nit,grad_norm_inf,cov_status,min_info_eig,info_rank,message
D4,Dataset 4,63,D4,Z+P+NB,identity,-40309.45927230372,80634.91854460744,80698.14644502773,20000,8,True,12,0.0020765677784923,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,63,D4,ZIP--ZINB,identity,-40289.87265485508,80599.74530971015,80678.78018523552,20000,10,True,15,0.00014484268905751163,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,70,D4,Poisson,identity,-70263.10087750923,140530.20175501847,140546.00873012355,20000,2,True,7,0.000212002622873797,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,70,D4,NB,identity,-43108.133516353904,86222.26703270781,86245.97749536541,20000,3,True,16,0.0013891774916299227,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,70,D4,ZIP,identity,-46399.31238339162,92806.62476678324,92838.23871699338,20000,4,True,16,0.00016348423035783544,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,70,D4,ZINB,identity,-40183.29058260056,80376.58116520112,80416.0986029638,20000,5,True,13,0.00022664656504767233,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,70,D4,P+NB,identity,-41266.3925378193,82544.7850756386,82592.20600095383,20000,6,True,29,2722.674746467741,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,70,D4,Z+P+NB,identity,-39968.58271926427,79953.16543852854,80016.39333894882,20000,8,True,49,0.003970803111023269,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,70,D4,ZIP--ZINB,identity,-39944.08692939262,79908.17385878525,79987.20873431061,20000,10,True,14,5.5002404959730855e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,74,D4,Poisson,identity,-70015.63345747865,140035.2669149573,140051.07389006237,20000,2,True,8,0.00011558069938466531,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,74,D4,NB,identity,-43397.540631381766,86801.08126276353,86824.79172542114,20000,3,True,15,0.00012121187180730297,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,74,D4,ZIP,identity,-46540.472048762385,93088.94409752477,93120.55804773491,20000,4,True,14,0.002340461013986439,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,74,D4,ZINB,identity,-40367.709169542904,80745.41833908581,80784.93577684849,20000,5,True,15,0.00042071741649118977,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,74,D4,P+NB,identity,-41527.21073028159,83066.42146056319,83113.84238587841,20000,6,True,38,2792.5922541283594,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,74,D4,Z+P+NB,identity,-40170.980127441224,80357.96025488245,80421.18815530273,20000,8,True,11,0.00037612681629906053,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,74,D4,ZIP--ZINB,identity,-40135.324868742435,80290.64973748487,80369.68461301023,20000,10,True,17,0.0005577392612261672,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,72,D4,Poisson,identity,-70718.84839217673,141441.69678435347,141457.50375945854,20000,2,True,7,0.0003582549187620687,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,72,D4,NB,identity,-43614.24425404886,87234.48850809773,87258.19897075533,20000,3,True,10,0.0004718255365041557,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,72,D4,ZIP,identity,-47243.58623240408,94495.17246480816,94526.7864150183,20000,4,True,12,0.0005198231486565064,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,72,D4,ZINB,identity,-40642.04442886461,81294.08885772922,81333.6062954919,20000,5,True,13,0.0009809298287544177,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,72,D4,P+NB,identity,-41828.8703483428,83669.7406966856,83717.16162200083,20000,6,True,31,2683.595115917957,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,72,D4,Z+P+NB,identity,-40440.06147636954,80896.12295273908,80959.35085315937,20000,8,True,13,0.0002710803913256732,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,72,D4,ZIP--ZINB,identity,-40424.18912741125,80868.3782548225,80947.41313034786,20000,10,True,14,0.000404185947886021,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,71,D4,Poisson,identity,-70527.6671704761,141059.3343409522,141075.14131605727,20000,2,True,5,5.763070149544802e-06,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,71,D4,NB,identity,-43467.224789009495,86940.44957801899,86964.1600406766,20000,3,True,8,0.00012595273559097564,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,71,D4,ZIP,identity,-46846.383265481716,93700.76653096343,93732.38048117358,20000,4,True,14,4.7893372010388013e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,71,D4,ZINB,identity,-40512.907128229854,81035.81425645971,81075.33169422239,20000,5,True,18,0.001495925999543124,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,71,D4,P+NB,identity,-41607.80616171162,83227.61232342324,83275.03324873846,20000,6,True,42,3003.033022493411,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,71,D4,Z+P+NB,identity,-40288.74498307703,80593.48996615405,80656.71786657434,20000,8,True,13,6.122848001943737e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,71,D4,ZIP--ZINB,identity,-40267.135180531826,80554.27036106365,80633.30523658902,20000,10,True,23,0.0008356069328618321,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,69,D4,Poisson,identity,-70101.42897292646,140206.8579458529,140222.664920958,20000,2,True,7,4.055410416370364e-06,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,69,D4,NB,identity,-43029.700030225205,86065.40006045041,86089.11052310801,20000,3,True,9,2.0926232907614306e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,69,D4,ZIP,identity,-46403.92118018471,92815.84236036942,92847.45631057957,20000,4,True,13,0.0003025920236003343,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,69,D4,ZINB,identity,-40067.85253265104,80145.70506530209,80185.22250306477,20000,5,True,22,0.00016221658308409118,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,69,D4,P+NB,identity,-41249.610422783815,82511.22084556763,82558.64177088285,20000,6,True,22,0.03501497248609953,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,69,D4,Z+P+NB,identity,-39850.39769780268,79716.79539560535,79780.02329602564,20000,8,True,43,0.0008700932602794254,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,69,D4,ZIP--ZINB,identity,-39830.248417717645,79680.49683543529,79759.53171096065,20000,10,True,31,0.00036786971668079094,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,73,D4,Poisson,identity,-70567.82462430019,141139.64924860038,141155.45622370546,20000,2,True,7,0.0006747660943694084,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,73,D4,NB,identity,-43342.86894245375,86691.7378849075,86715.4483475651,20000,3,True,7,1.4665600147623081e-06,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,73,D4,ZIP,identity,-46530.389116751205,93068.77823350241,93100.39218371255,20000,4,True,11,8.586728184134529e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,73,D4,ZINB,identity,-40365.515710855834,80741.03142171167,80780.54885947435,20000,5,True,17,0.00047310962425201053,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,73,D4,P+NB,identity,-41423.64030205217,82859.28060410434,82906.70152941956,20000,6,True,22,1178.8588105579015,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,73,D4,Z+P+NB,identity,-40139.76690270891,80295.53380541781,80358.7617058381,20000,8,True,12,8.827065475269791e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,73,D4,ZIP--ZINB,identity,-40111.31974929086,80242.63949858172,80321.67437410708,20000,10,True,16,0.00012141632545550896,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,75,D4,Poisson,identity,-70089.35273031758,140182.70546063516,140198.51243574024,20000,2,True,6,2.11837079495264e-06,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,75,D4,NB,identity,-43244.030510859615,86494.06102171923,86517.77148437683,20000,3,True,9,5.372635385469948e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,75,D4,ZIP,identity,-46250.86533360285,92509.7306672057,92541.34461741585,20000,4,True,11,0.00038258719155345733,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,75,D4,ZINB,identity,-40230.2152707348,80470.4305414696,80509.94797923228,20000,5,True,19,0.0006126243678699211,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,75,D4,P+NB,identity,-41353.561522981,82719.123045962,82766.54397127722,20000,6,True,28,2998.390044258474,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,75,D4,Z+P+NB,identity,-40019.772434214174,80055.54486842835,80118.77276884863,20000,8,True,12,0.00029467029723934113,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,75,D4,ZIP--ZINB,identity,-39990.78267635887,80001.56535271773,80080.6002282431,20000,10,True,17,9.089265943833247e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,79,D4,Poisson,identity,-70391.59061721156,140787.18123442313,140802.9882095282,20000,2,True,7,0.00018731650470948935,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,79,D4,NB,identity,-43259.48951022979,86524.97902045958,86548.68948311718,20000,3,True,8,0.00018147588210482013,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,79,D4,ZIP,identity,-46982.26161293314,93972.52322586629,94004.13717607643,20000,4,True,14,0.000157530295331193,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,79,D4,ZINB,identity,-40381.66251278647,80773.32502557294,80812.84246333562,20000,5,True,18,0.00022910445688459347,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,79,D4,P+NB,identity,-41525.45321551942,83062.90643103883,83110.32735635406,20000,6,True,18,0.06632471221782413,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,79,D4,Z+P+NB,identity,-40180.01604062074,80376.03208124149,80439.25998166177,20000,8,True,12,0.0019366777023246962,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,79,D4,ZIP--ZINB,identity,-40158.39824304344,80336.79648608688,80415.83136161225,20000,10,True,27,0.0004422208545506734,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,80,D4,Poisson,identity,-69658.27769467811,139320.55538935622,139336.3623644613,20000,2,True,6,0.0005637215520808425,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,80,D4,NB,identity,-43111.22197909069,86228.44395818138,86252.15442083898,20000,3,True,12,0.00014218392994652662,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,80,D4,ZIP,identity,-45903.65564628682,91815.31129257364,91846.92524278378,20000,4,True,14,1.2293021603104748e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,80,D4,ZINB,identity,-40092.79381469506,80195.58762939012,80235.1050671528,20000,5,True,19,0.0007210882169613742,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,80,D4,P+NB,identity,-41227.14908247996,82466.29816495992,82513.71909027515,20000,6,True,38,3028.990990454614,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,80,D4,Z+P+NB,identity,-39870.388369647015,79756.77673929403,79820.00463971432,20000,8,True,12,0.0003204984831615132,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,80,D4,ZIP--ZINB,identity,-39851.544676970276,79723.08935394055,79802.12422946592,20000,10,True,24,0.0001092313365061437,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,76,D4,Poisson,identity,-70816.51690106888,141637.03380213777,141652.84077724285,20000,2,True,6,0.00022286177586538364,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,76,D4,NB,identity,-43057.30132552958,86120.60265105916,86144.31311371677,20000,3,True,12,1.4857212356537801e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,76,D4,ZIP,identity,-46929.36032242904,93866.72064485808,93898.33459506823,20000,4,True,11,0.00019854138339064908,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,76,D4,ZINB,identity,-40221.40395594041,80452.80791188082,80492.3253496435,20000,5,True,19,9.312920504003785e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,76,D4,P+NB,identity,-41288.38738395799,82588.77476791598,82636.1956932312,20000,6,True,30,2238.394523279555,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,76,D4,Z+P+NB,identity,-39988.04764354566,79992.09528709132,80055.3231875116,20000,8,True,62,0.0010655517444055351,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,76,D4,ZIP--ZINB,identity,-39965.404131813586,79950.80826362717,80029.84313915254,20000,10,True,28,0.00020346197854009818,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,82,D4,Poisson,identity,-70129.90117650887,140263.80235301773,140279.6093281228,20000,2,True,14,0.000499654928026283,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,82,D4,NB,identity,-43368.08349157621,86742.16698315242,86765.87744581002,20000,3,True,7,0.0002852541935141062,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,82,D4,ZIP,identity,-46527.82438074928,93063.64876149857,93095.26271170871,20000,4,True,12,0.0004754004772372644,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,82,D4,ZINB,identity,-40249.74521236246,80509.49042472492,80549.0078624876,20000,5,True,16,0.0003552209720117383,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,82,D4,P+NB,identity,-41481.54056119942,82975.08112239884,83022.50204771406,20000,6,True,32,2509.005541335911,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,82,D4,Z+P+NB,identity,-40021.0202104084,80058.0404208168,80121.26832123709,20000,8,True,13,0.00010209272798400448,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,82,D4,ZIP--ZINB,identity,-39994.95609276589,80009.91218553178,80088.94706105714,20000,10,True,33,8.847019237559484e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,78,D4,Poisson,identity,-70454.90512501117,140913.81025002233,140929.6172251274,20000,2,True,6,0.0005769615178010667,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,78,D4,NB,identity,-43618.77371305732,87243.54742611464,87267.25788877225,20000,3,True,19,0.0002278299484886892,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,78,D4,ZIP,identity,-46975.65741125668,93959.31482251336,93990.9287727235,20000,4,True,12,6.311011014301093e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,78,D4,ZINB,identity,-40674.935517170976,81359.87103434195,81399.38847210463,20000,5,True,18,0.0004031214980887432,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,78,D4,P+NB,identity,-41737.093063120075,83486.18612624015,83533.60705155537,20000,6,True,29,3271.1957903012444,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,78,D4,Z+P+NB,identity,-40474.82858353254,80965.65716706507,81028.88506748536,20000,8,True,54,0.0004543188318867353,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,78,D4,ZIP--ZINB,identity,-40449.146526489785,80918.29305297957,80997.32792850494,20000,10,True,23,0.00013048184807753702,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,81,D4,Poisson,identity,-69750.09806688619,139504.19613377238,139520.00310887746,20000,2,True,5,0.0021070749325846627,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,81,D4,NB,identity,-43029.41083089519,86064.82166179038,86088.53212444799,20000,3,True,7,1.4964517186744075e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,81,D4,ZIP,identity,-46415.274742665395,92838.54948533079,92870.16343554093,20000,4,True,13,6.948349934865483e-05,not_computed,nan,0,Optimization terminated successfully
